substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Shyampur,CNN+BiLSTM+BiGRU,1,0.6449239303006378,0.44851017718873454,18.217191524679478,0.5527175307252798,21.688359352893627,16.623108730366756,10.032255177661135,14.098178720110733,17.7982,22.8093
Shyampur,CNN+BiLSTM+BiGRU,2,0.6033297893347396,0.350891909072214,19.74256832170843,0.4929973825885777,23.10070646919619,17.242918076185667,11.340678582635318,15.165730911573721,19.2893,24.7202
Shyampur,CNN+BiLSTM+BiGRU,3,0.5535068275127009,0.24711823847822423,21.25479147405297,0.4127440708683351,24.85576361490025,18.22789664898389,12.593946138070667,16.58275982366987,20.8047,26.6623
Shyampur,CNN+BiLSTM+BiGRU,4,0.4962931873240961,0.1555495309038062,22.51483710777338,0.31441305655280516,26.881239381231843,19.51936915530909,13.638206839530142,18.29163619875291,22.1326,28.3641
Shyampur,CNN+BiLSTM+BiGRU,5,0.45578084399091423,0.08285411024461808,23.50506750763604,0.241491958483681,28.289511600643905,20.328841266250812,14.440955978585315,19.491769913030257,23.1775,29.7032
Shyampur,CNN+BiLSTM+BiGRU,6,0.4197670055932181,0.02399818776175855,24.257389337271636,0.18787111187424643,29.271189164009897,20.97142391131394,14.984577814276692,20.389070169701206,23.9704,30.7193
Shyampur,CNN+BiLSTM+BiGRU,7,0.3824986360247782,-0.017102890612138877,24.73207210352563,0.13703012549359406,30.17509166916585,21.647389349169305,15.30044641322208,21.116171786145166,24.4551,31.3404
Shyampur,CNN+BiLSTM+BiGRU,8,0.354529476431071,-0.04332273869010539,24.916399122538124,0.09974508208828359,30.828509924824925,22.18564432183862,15.440157044643755,21.63185512562269,24.667,31.6121
Shyampur,CNN+BiLSTM+BiGRU,9,0.343700475273924,-0.05382695383805358,24.93162776488605,0.07780790998605114,31.206502338318405,22.40498459652345,15.432316275881128,21.818633683051736,24.6676,31.6128
Shyampur,CNN+BiLSTM+BiGRU,10,0.33520690823112764,-0.048561608282132074,24.870586619830952,0.057995004246527926,31.55050967660414,22.699421539937525,15.433631255778103,22.039329506870278,24.6264,31.56
Shyampur,CNN+BiLSTM+BiGRU,11,0.33165828984433554,-0.04821188260814191,24.875255792070234,0.03501569357998413,31.939952612285772,22.963427921462713,15.447161431699957,22.313310283716213,24.6802,31.629
Shyampur,CNN+BiLSTM+BiGRU,12,0.3331977672572004,-0.04366394669253815,24.83078726543908,0.018121995251610956,32.240383580495916,23.07520120686965,15.39743652862142,22.496872080906975,24.6891,31.6403
Shyampur,CNN+BiLSTM+BiGRU,13,0.3334169061922778,-0.02761669819676671,24.64972457305021,-0.0012399094549837564,32.55828752241886,23.189724606605047,15.19779932292501,22.719889762733157,24.5558,31.4696
Shyampur,CNN+BiLSTM+BiGRU,14,0.32083167896913234,-0.023839169717132958,24.60833847110448,-0.022447272155986076,32.95844706310418,23.413776064662418,15.11912627387391,23.00797085055024,24.5401,31.4494
Shyampur,CNN+BiLSTM+BiGRU,15,0.311514910976879,0.003548231466571461,24.276092470026256,-0.040376732406092186,33.26327867250844,23.62653369963504,14.934841722236714,23.292395604098388,24.2447,31.0709
Shyampur,CNN+BiGRU+BiLSTM,1,0.5111919989507623,0.30622146901340974,20.43257498013381,0.46868448949015196,23.638069714867637,18.020742243057132,12.257173536039796,16.319721978437336,20.1482,25.821
Shyampur,CNN+BiGRU+BiLSTM,2,0.4750881357181036,0.22649674640215312,21.551435886454577,0.4215708832858235,24.67432234988993,18.440126978749355,13.075407847341621,17.0726497308347,21.2502,27.2333
Shyampur,CNN+BiGRU+BiLSTM,3,0.42454608101729496,0.13664016738275897,22.76089734321791,0.3530281268932278,26.088920239087773,19.34609408922576,13.901406678726772,18.140693629394583,22.4646,28.7895
Shyampur,CNN+BiGRU+BiLSTM,4,0.3726894737153531,0.0902865726712504,23.368671362281013,0.2772694568948131,27.599818342534018,20.294640119200587,14.459015600736578,19.292325171816415,23.0861,29.586
Shyampur,CNN+BiGRU+BiLSTM,5,0.3386466406535641,0.04501984949107796,23.984985661671512,0.22170779384440698,28.65607437700253,20.790552615837086,15.03151799912687,20.07375385563524,23.6943,30.3655
Shyampur,CNN+BiGRU+BiLSTM,6,0.30908987196291793,0.036223733518999546,24.104984715576855,0.16672592310902778,29.649803700082632,21.177880816903855,15.236614494558456,20.98356270613974,23.9971,30.7535
Shyampur,CNN+BiGRU+BiLSTM,7,0.2657283147345241,0.026075301206900936,24.201414477598693,0.1278718560014367,30.334785708883828,21.631630565693893,15.229844763106017,21.50217910740632,24.0864,30.8679
Shyampur,CNN+BiGRU+BiLSTM,8,0.23322372396818547,0.031217994842696606,24.00982387539792,0.09880677780436564,30.844571480836954,21.94578106192033,15.044733942296668,21.875969701748165,23.8941,30.6215
Shyampur,CNN+BiGRU+BiLSTM,9,0.2176790264008881,0.027383063507520844,23.951730523891253,0.08086700658211698,31.154700221508726,21.965488187066764,14.964339227573124,22.025663194476312,23.8362,30.5473
Shyampur,CNN+BiGRU+BiLSTM,10,0.20671472593956686,0.02830147371251923,23.941691191036238,0.04948312342771921,31.692733043983175,22.30175243697637,14.901911240243296,22.460439093982423,23.8655,30.5849
Shyampur,CNN+BiGRU+BiLSTM,11,0.18782034449504648,0.019358092996599074,24.060144997636392,0.03892409661961316,31.875204996541182,22.547395312134924,15.02838268917499,22.582404032112642,23.9616,30.708
Shyampur,CNN+BiGRU+BiLSTM,12,0.18939408370753652,0.032714259826072234,23.904933580396253,0.017463521084865263,32.25119240885361,22.747917293513694,14.84538224958181,22.877650712198996,23.8757,30.5979
Shyampur,CNN+BiGRU+BiLSTM,13,0.17877159180340219,0.03255057902458247,23.917216189037372,0.003770111535922327,32.47672751503715,22.910291570538597,14.786766032171132,23.0634744928612,23.8821,30.6062
Shyampur,CNN+BiGRU+BiLSTM,14,0.16098495915728528,0.01683215537314431,24.11461065329352,-0.026725763853345352,33.02733336905457,23.312799956705184,14.945925051322066,23.46851561451576,24.0916,30.8746
Shyampur,CNN+BiGRU+BiLSTM,15,0.14916281021033395,0.027439019212776028,23.983306782869892,-0.046821882424019634,33.36615285574959,23.54182625073867,14.891938469187677,23.70638581867859,23.9794,30.7309
Ullon,BiLSTM,1,0.4882260065399473,0.5254243148382112,8.087113867140413,0.36222874606816446,7.609675206101299,5.966026293851857,13.788012989340622,12.855928610781117,8.0965,10.3761
Ullon,BiLSTM,2,0.4766044604106616,0.4968539862782587,8.285897230253129,0.31449036056843804,7.88414150093483,6.158909124515529,14.104795764418052,13.232432665182559,8.2961,10.6318
Ullon,BiLSTM,3,0.4682154908607513,0.48898083793513114,8.315754223094377,0.2876102149241794,8.03236370505941,6.262191738371017,14.056425606751768,13.448689352681553,8.3275,10.6722
Ullon,BiLSTM,4,0.45965842102934096,0.4672870530666938,8.47120902878205,0.2530647523510824,8.223709055849946,6.392156476752375,14.330861038122569,13.683804634439895,8.4832,10.8716
Ullon,BiLSTM,5,0.4555479071346694,0.4626260383250069,8.485230613372305,0.23323273400593458,8.330905932457524,6.49256825004265,14.323818538097848,13.886463281993548,8.4973,10.8897
Ullon,BiLSTM,6,0.4535620646426819,0.4686540885924314,8.42605482129824,0.21939708028450244,8.413891612205262,6.567622071940382,14.058467804122504,14.03550119154984,8.4379,10.8136
Ullon,BiLSTM,7,0.44917238924885594,0.4544377818768752,8.514755773309677,0.20410981489992253,8.493916940745978,6.623570755194381,14.229761468081367,14.110448629345719,8.5264,10.927
Ullon,BiLSTM,8,0.44435393689876335,0.4521740043005392,8.510490564004979,0.2019911091400336,8.513748311652819,6.668491582614633,14.144475142182559,14.175332384881242,8.5198,10.9185
Ullon,BiLSTM,9,0.44030422716485673,0.43465913570566084,8.61689529609363,0.17511663104424757,8.645430106331547,6.759369373040379,14.28618311827451,14.30125093621566,8.6273,11.0564
Ullon,BiLSTM,10,0.4413754488681635,0.4591594178087167,8.409417769447419,0.18833746585049016,8.573277276610384,6.760930215131562,13.777277600945103,14.332740114980986,8.4152,10.7846
Ullon,BiLSTM,11,0.43962726828336696,0.4633584467801264,8.381010615163806,0.17885625873970268,8.638138433792662,6.816173983913548,13.810920169283177,14.378713266165258,8.389,10.7509
Ullon,BiLSTM,12,0.43435605722602255,0.46773120809188173,8.327028930465753,0.17208229988152624,8.663555440662645,6.839035783947076,13.714381309426631,14.401224345266735,8.3353,10.6821
Ullon,BiLSTM,13,0.43049370348331384,0.47208277000045873,8.276100698445811,0.15294123547864258,8.746025744208781,6.8866084414832995,13.537389303330515,14.459325068107987,8.2834,10.6155
Ullon,BiLSTM,14,0.42221933813445855,0.4639873943276269,8.325106619119888,0.143152394397844,8.80481275748487,6.910225247437099,13.746244461342712,14.464692488115263,8.3316,10.6774
Ullon,BiLSTM,15,0.41683400570786633,0.4584896927820481,8.346345761074113,0.12856719015632023,8.888825606618852,6.95070876630972,13.833944186269564,14.494941444739542,8.3513,10.7026
Ullon,BiGRU,1,0.5266747186815852,0.6191273925146588,7.2448714830595975,0.4697287579371334,6.938773128035374,5.3829382558897985,11.764393593260843,11.515543412830233,7.245,9.2849
Ullon,BiGRU,2,0.5107465565433598,0.5807503436252764,7.563605726597872,0.4080143577739864,7.326612354862596,5.686731329012029,12.358962647625379,12.139550607073842,7.56,9.6885
Ullon,BiGRU,3,0.4986983636671096,0.5602681050910787,7.713953843168335,0.35792898968184417,7.6256357069311616,5.895250752076225,12.582098313462062,12.56183890420545,7.7028,9.8715
Ullon,BiGRU,4,0.48762393875437327,0.5438933433070102,7.838482219513559,0.31986039334219596,7.847391017179343,6.039396331768553,12.76771552797319,12.830664041045736,7.8187,10.0201
Ullon,BiGRU,5,0.47911237061596323,0.5304704024452479,7.9315273773857555,0.29155776919859744,8.007789891334419,6.150946444989938,12.879411795783199,13.047296634830735,7.9075,10.1339
Ullon,BiGRU,6,0.47226601776152866,0.5199054448390854,8.009381846822242,0.26550657545659173,8.161608970894621,6.278648411117072,12.971735972251345,13.290931979316461,7.9786,10.225
Ullon,BiGRU,7,0.4661326266121142,0.5074412346189183,8.090569230944405,0.24593517252318897,8.267720328783792,6.371451803465497,13.040454540772659,13.465970374895505,8.051,10.3178
Ullon,BiGRU,8,0.4567832493756795,0.4945396745061751,8.17479390573599,0.23319901062364956,8.345613625917624,6.451185797815615,13.13289490632327,13.610656560050543,8.1295,10.4183
Ullon,BiGRU,9,0.45422132382046454,0.4847147383946089,8.226583061106956,0.22442115329485568,8.38307415932488,6.482036344004127,13.14227351697825,13.644333012933535,8.1743,10.4758
Ullon,BiGRU,10,0.45801180339096925,0.482895393667478,8.22281454934049,0.22133897318383122,8.397177610257073,6.519339565960866,13.01393002628857,13.6926427878271,8.165,10.4639
Ullon,BiGRU,11,0.46073127462775665,0.4987361531069294,8.100045028087537,0.22646677817684557,8.383976483733504,6.537977364406271,12.830375814882455,13.69597820110538,8.0365,10.2992
Ullon,BiGRU,12,0.4561538953409141,0.5019317807952217,8.055063852775826,0.22667766232705466,8.373033961121518,6.566928347818694,12.714318386192355,13.731473674378167,7.9794,10.226
Ullon,BiGRU,13,0.45314754492592924,0.5005096031408616,8.050195352335773,0.21495198853243713,8.419806096864958,6.614436327005333,12.771840210665394,13.81375247583065,7.9686,10.2122
Ullon,BiGRU,14,0.44431420641902786,0.49692065968732957,8.065300328686366,0.20363741211068787,8.48835932475693,6.6796232539246665,12.852918969442861,13.942560685227573,7.9754,10.2209
Ullon,BiGRU,15,0.43339135103377613,0.4939411567443235,8.06851326970027,0.19176803447956914,8.560427301542356,6.739486758860777,12.855875680519658,14.045880326938146,7.9699,10.2138
Ullon,BiLSTM+BiGRU,1,0.5005222251873138,0.45773088484290825,8.644666657508605,0.3853618560351172,7.470392229439385,5.74047416174468,13.443063160842359,12.34465804331193,8.6476,11.0823
Ullon,BiLSTM+BiGRU,2,0.4936355471623236,0.43167949096336533,8.806213060225511,0.35422850511256265,7.652213218855821,5.863169517930386,13.633312438795956,12.55327170252559,8.8048,11.2838
Ullon,BiLSTM+BiGRU,3,0.49073043993927357,0.41543329351165204,8.894060732956884,0.32544237388515385,7.816170989053404,5.964363322435123,13.580417227057417,12.736802987787465,8.8844,11.3858
Ullon,BiLSTM+BiGRU,4,0.4875991592486506,0.4011437896288307,8.98173114772174,0.30120535242763347,7.954283120919353,6.032584234298962,13.603953310414335,12.84976886138984,8.9666,11.4911
Ullon,BiLSTM+BiGRU,5,0.4839573850166262,0.39084267088738667,9.034207838138483,0.2806517593393869,8.06919185559434,6.103121002257432,13.574470815612836,12.962319824127997,9.0193,11.5587
Ullon,BiLSTM+BiGRU,6,0.48233678083106246,0.3860113421339163,9.0576551757455,0.2651295916926788,8.163703202967726,6.169621348451331,13.421380927582183,13.042133834150684,9.0379,11.5826
Ullon,BiLSTM+BiGRU,7,0.4789978149887715,0.3896331834260075,9.006281347479367,0.24737048362910796,8.25984805928865,6.2506321064846695,13.144665487824984,13.19030754612229,8.976,11.5032
Ullon,BiLSTM+BiGRU,8,0.4752041525737918,0.3848805031886472,9.018057964725562,0.23065344048555647,8.359454728740753,6.3495154803232206,13.056019245271743,13.352621242158719,8.9795,11.5077
Ullon,BiLSTM+BiGRU,9,0.4743456821090357,0.3807336338355929,9.018501319243272,0.21299318458499428,8.444609606548804,6.399663699966557,12.95044093343836,13.413491927698097,8.9714,11.4974
Ullon,BiLSTM+BiGRU,10,0.4761763574804143,0.37496593537332634,9.040306106759402,0.1981291943270821,8.521407245108655,6.43765326772096,12.922130091368517,13.446091743008973,8.9857,11.5157
Ullon,BiLSTM+BiGRU,11,0.4778782817964279,0.39259113052503136,8.916508058091168,0.19133430799899898,8.572254877646442,6.478705683828525,12.716636431242215,13.492323036335463,8.8664,11.3627
Ullon,BiLSTM+BiGRU,12,0.47744466698937704,0.39242637186466944,8.896599276203538,0.18512915375123684,8.595021458613678,6.5142244393673705,12.57108188788906,13.529113215873071,8.842,11.3315
Ullon,BiLSTM+BiGRU,13,0.47474399315244087,0.39428404044787657,8.864971756790363,0.1681007162467233,8.667410310766535,6.596561978166958,12.444817200411098,13.67614005790975,8.7939,11.2699
Ullon,BiLSTM+BiGRU,14,0.46987776423683847,0.39301152674855366,8.85915957528456,0.15396578112334647,8.749078142886873,6.680381869791813,12.58871084785522,13.836687362716546,8.779,11.2507
Ullon,BiLSTM+BiGRU,15,0.46168460891066576,0.3859821951092538,8.88757933983397,0.1445421323027033,8.80697461381874,6.724091058069805,12.838096627238823,13.88804808934938,8.8036,11.2823
Ullon,BiGRU+BiLSTM,1,0.5178652170987961,0.603559942383214,7.391448948235514,0.4318314037689952,7.182444244441813,5.53990144908147,11.641607693778582,11.829444341289557,7.3848,9.464
Ullon,BiGRU+BiLSTM,2,0.5052205910662773,0.5746349361139371,7.618569488768745,0.3801720614981806,7.496925604319691,5.786597989007549,12.00259646862197,12.335138119036445,7.6048,9.7459
Ullon,BiGRU+BiLSTM,3,0.49445584281483357,0.5561039577574526,7.75039235467938,0.3387514606076767,7.7386799565098965,5.953538480443212,12.272560836395852,12.669378630585912,7.7282,9.9041
Ullon,BiGRU+BiLSTM,4,0.4855445990107393,0.5423987918894966,7.85131412342552,0.30915396144726837,7.908914778400277,6.077820751816034,12.41914808989742,12.906351513750483,7.8224,10.0248
Ullon,BiGRU+BiLSTM,5,0.4791643532928117,0.5335048888883465,7.9058558056899795,0.2846411368350752,8.046785595157068,6.195501191787562,12.438370776128195,13.143921044314075,7.8618,10.0752
Ullon,BiGRU+BiLSTM,6,0.4745554847976625,0.5235282258007912,7.97910532920149,0.26348216542048974,8.172848740671194,6.305380583442044,12.472027044368597,13.347669464430027,7.9248,10.156
Ullon,BiGRU+BiLSTM,7,0.4700900351430888,0.5119482424726599,8.053469031729627,0.24563895832697624,8.26934404572568,6.389943580933899,12.495156387020218,13.494822529449122,7.9899,10.2394
Ullon,BiGRU+BiLSTM,8,0.4639479661452304,0.5034718035324184,8.102242437284989,0.2342732990056572,8.339765473472967,6.476608682986138,12.502681682776586,13.652163220286909,8.0318,10.2931
Ullon,BiGRU+BiLSTM,9,0.4623531947471422,0.4966042551525771,8.131120490839837,0.22367994232039257,8.38707900211472,6.528002161321775,12.380193153060343,13.721746929726958,8.0475,10.3132
Ullon,BiGRU+BiLSTM,10,0.46550392996374845,0.49306261874782054,8.141575430870398,0.21741337790568838,8.418318053529163,6.574546113329114,12.262789825083924,13.787685256806654,8.045,10.3101
Ullon,BiGRU+BiLSTM,11,0.46756852262280346,0.5106645392385716,8.003087888391464,0.22055516295431943,8.415952168506362,6.582884052733205,12.048364523492321,13.771201820793916,7.9161,10.1449
Ullon,BiGRU+BiLSTM,12,0.4635253566687614,0.510410290903289,7.986209747405295,0.21532306990435868,8.434280053607608,6.615441319725986,11.971846409704563,13.804817223115991,7.8909,10.1126
Ullon,BiGRU+BiLSTM,13,0.46020775704253525,0.506861624289535,7.998844390956829,0.19870505065406363,8.506485847824235,6.66811911143222,11.986718624873696,13.89509674734111,7.8808,10.0997
Ullon,BiGRU+BiLSTM,14,0.45197012674656567,0.5051571544848623,7.99900466962201,0.18683562487249117,8.57743632879995,6.7253457320467485,12.086782879317823,13.993231152099453,7.889,10.1101
Ullon,BiGRU+BiLSTM,15,0.44186845678115383,0.4990604495400579,8.027598982048435,0.16989503947155926,8.675488463366143,6.7938474696481,12.115833259508966,14.100402856593904,7.8827,10.1021
Ullon,CNN+BiLSTM+BiGRU,1,0.48656360934950627,0.48715992512172956,8.406820872027463,0.2667038273984893,8.15968436498794,6.3791736237142445,13.833927012931676,13.667112386121536,8.4188,10.7891
Ullon,CNN+BiLSTM+BiGRU,2,0.4795395636839468,0.461370224080202,8.573096323315484,0.23115503680116267,8.349625829472556,6.503720502738121,14.006814534020428,13.897510060768251,8.5847,11.0018
Ullon,CNN+BiLSTM+BiGRU,3,0.4734097526153812,0.44830423640225436,8.640380673246833,0.20505810504370825,8.485007219881936,6.610105724478105,13.966903838671854,14.115871861337695,8.652,11.088
