var_type,value,unit,substation,date,slot_index,clock,equation,id
B_dis,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,8,04:00,(17),DEC-DHN-2026-07-09-08-Z_curtailable
G,54014.81598447386,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,9,04:30,(17),DEC-DHN-2026-07-09-09-Z_curtailable
G,80395.15764883223,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,10,05:00,(17),DEC-DHN-2026-07-09-10-Z_curtailable
G,75431.46172499581,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,11,05:30,(17),DEC-DHN-2026-07-09-11-Z_curtailable
G,79831.92170163794,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,12,06:00,(17),DEC-DHN-2026-07-09-12-Z_curtailable
G,85622.24499459488,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,13,06:30,(17),DEC-DHN-2026-07-09-13-Z_curtailable
G,95293.68455422849,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,14,07:00,(17),DEC-DHN-2026-07-09-14-Z_curtailable
G,104176.47657077164,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,15,07:30,(17),DEC-DHN-2026-07-09-15-Z_curtailable
G,95493.4037292767,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,16,08:00,(17),DEC-DHN-2026-07-09-16-Z_curtailable
G,102583.82225058116,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,17,08:30,(17),DEC-DHN-2026-07-09-17-Z_curtailable
G,119837.89189198145,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,18,09:00,(17),DEC-DHN-2026-07-09-18-Z_curtailable
G,123871.96405281582,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,19,09:30,(17),DEC-DHN-2026-07-09-19-Z_curtailable
G,119499.55317061485,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-G
B_ch,-0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,20,10:00,(17),DEC-DHN-2026-07-09-20-Z_curtailable
G,118644.36859788866,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,21,10:30,(17),DEC-DHN-2026-07-09-21-Z_curtailable
G,125061.90296200204,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,22,11:00,(17),DEC-DHN-2026-07-09-22-Z_curtailable
G,132334.6993443178,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,23,11:30,(17),DEC-DHN-2026-07-09-23-Z_curtailable
G,137934.4122188731,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,24,12:00,(17),DEC-DHN-2026-07-09-24-Z_curtailable
G,146177.97813015705,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,25,12:30,(17),DEC-DHN-2026-07-09-25-Z_curtailable
G,131476.71010172032,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,26,13:00,(17),DEC-DHN-2026-07-09-26-Z_curtailable
G,129101.77161331176,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,27,13:30,(17),DEC-DHN-2026-07-09-27-Z_curtailable
G,128323.20707768726,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,28,14:00,(17),DEC-DHN-2026-07-09-28-Z_curtailable
G,133547.68002351682,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,29,14:30,(17),DEC-DHN-2026-07-09-29-Z_curtailable
G,137708.1452233816,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,30,15:00,(17),DEC-DHN-2026-07-09-30-Z_curtailable
G,130841.59718159588,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-B_ch
B_dis,-0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,31,15:30,(17),DEC-DHN-2026-07-09-31-Z_curtailable
G,122438.97217402323,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,32,16:00,(17),DEC-DHN-2026-07-09-32-Z_curtailable
G,128723.66337052976,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-nu
Z_critical,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-07-09,33,16:30,(17),DEC-DHN-2026-07-09-33-Z_curtailable
G,149537.13798294147,kW,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-G
B_ch,0.0,kW,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-B_ch
B_dis,0.0,kW,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-B_dis
T_out,0.0,kW,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-T_out
T_in,0.0,kW,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-T_in
nu,0.0,kWh,Dhanmondi,2026-07-09,34,17:00,(17),DEC-DHN-2026-07-09-34-nu
